image_path,x0,y0,tile_size,contour,ellipse,overlay_image,label
/Hr78.jpg,18432,10240,512,"[[[281, 500]], [[280, 501]], [[271, 501]], [[270, 502]], [[265, 502]], [[263, 504]], [[262, 503]], [[259, 503]], [[256, 506]], [[255, 505]], [[252, 505]], [[250, 507]], [[245, 507]], [[244, 508]], [[242, 508]], [[241, 509]], [[240, 509]], [[239, 510]], [[238, 510]], [[237, 511]], [[259, 511]], [[259, 508]], [[260, 507]], [[262, 507]], [[263, 506]], [[264, 507]], [[264, 510]], [[265, 511]], [[270, 511]], [[271, 510]], [[271, 506]], [[272, 505]], [[273, 505]], [[274, 506]], [[274, 507]], [[275, 508]], [[275, 509]], [[276, 510]], [[277, 510]], [[278, 509]], [[277, 508]], [[277, 507]], [[276, 506]], [[277, 505]], [[278, 505]], [[279, 506]], [[279, 507]], [[280, 508]], [[281, 508]], [[283, 506]], [[283, 505]], [[285, 503]], [[287, 505]], [[286, 506]], [[288, 508]], [[290, 506]], [[291, 506]], [[292, 507]], [[292, 511]], [[294, 511]], [[294, 508]], [[295, 507]], [[296, 508]], [[297, 507]], [[297, 506]], [[298, 505]], [[299, 505]], [[300, 506]], [[300, 508]], [[302, 510]], [[302, 511]], [[311, 511]], [[308, 508]], [[307, 508]], [[305, 506]], [[305, 505]], [[304, 504]], [[303, 504]], [[302, 503]], [[301, 504]], [[300, 504]], [[299, 505]], [[298, 505]], [[296, 503]], [[296, 502]], [[295, 501]], [[292, 501]], [[291, 502]], [[290, 502]], [[289, 501]], [[288, 501]], [[287, 500]]]","((275.58355712890625, 506.53472900390625), (10.956497192382812, 63.53425979614258), 88.62654113769531)",overlay_00101.png,0
/Hr71.jpg,14848,8192,512,"[[[375, 345]], [[374, 346]], [[374, 363]], [[375, 364]], [[377, 364]], [[380, 361]], [[382, 361]], [[386, 365]], [[387, 365]], [[388, 364]], [[388, 361]], [[387, 360]], [[384, 360]], [[383, 359]], [[383, 358]], [[384, 357]], [[383, 356]], [[384, 355]], [[384, 354]], [[383, 353]], [[383, 351]], [[382, 350]], [[382, 349]], [[380, 347]], [[379, 347]], [[378, 346]], [[377, 346]], [[376, 345]]]","((374.9482727050781, 353.9349365234375), (15.322052955627441, 28.79014778137207), 135.85714721679688)",overlay_00102.png,0
/Hr71.jpg,22016,9216,512,"[[[344, 370]], [[343, 371]], [[340, 371]], [[339, 372]], [[338, 372]], [[337, 373]], [[336, 373]], [[335, 374]], [[334, 374]], [[333, 375]], [[332, 375]], [[327, 380]], [[327, 381]], [[326, 382]], [[326, 383]], [[325, 384]], [[325, 386]], [[324, 387]], [[324, 394]], [[325, 395]], [[325, 397]], [[327, 399]], [[327, 400]], [[328, 401]], [[329, 401]], [[331, 403]], [[332, 403]], [[333, 404]], [[334, 404]], [[335, 405]], [[338, 405]], [[339, 406]], [[343, 406]], [[344, 405]], [[351, 405]], [[352, 404]], [[353, 404]], [[354, 403]], [[355, 403]], [[356, 402]], [[357, 402]], [[358, 401]], [[359, 401]], [[361, 399]], [[361, 398]], [[362, 397]], [[362, 396]], [[363, 395]], [[364, 395]], [[366, 393]], [[366, 392]], [[367, 391]], [[366, 390]], [[366, 388]], [[368, 386]], [[367, 385]], [[367, 383]], [[368, 382]], [[367, 381]], [[367, 380]], [[366, 379]], [[367, 378]], [[367, 377]], [[366, 376]], [[366, 375]], [[365, 374]], [[363, 374]], [[360, 371]], [[357, 371]], [[356, 370]]]","((345.9057922363281, 387.5483703613281), (34.98038864135742, 45.39208221435547), 67.88988494873047)",overlay_00103.png,1
/Hr70.jpg,18944,13824,512,"[[[9, 491]], [[5, 495]], [[5, 497]], [[4, 498]], [[3, 497]], [[2, 498]], [[2, 499]], [[1, 500]], [[0, 499]], [[0, 508]], [[2, 506]], [[3, 506]], [[7, 502]], [[8, 502]], [[9, 501]], [[10, 501]], [[11, 502]], [[12, 502]], [[17, 507]], [[17, 508]], [[18, 509]], [[18, 510]], [[19, 511]], [[24, 511]], [[25, 510]], [[25, 509]], [[24, 508]], [[24, 507]], [[21, 504]], [[21, 503]], [[19, 501]], [[19, 500]], [[20, 499]], [[19, 498]], [[17, 498]], [[16, 497]], [[15, 498]], [[12, 495]], [[12, 492]], [[11, 491]]]","((12.174108505249023, 503.57470703125), (19.093212127685547, 24.301488876342773), 128.92431640625)",overlay_00104.png,0
/Hr70.jpg,12288,14848,512,"[[[240, 137]], [[237, 140]], [[236, 140]], [[235, 141]], [[235, 147]], [[237, 149]], [[238, 149]], [[239, 150]], [[244, 150]], [[245, 149]], [[247, 149]], [[251, 145]], [[251, 140]], [[249, 138]], [[248, 138]], [[247, 137]]]","((242.8702850341797, 143.36769104003906), (13.188883781433105, 17.485212326049805), 76.26094055175781)",overlay_00108.png,1
/Hr105.jpg,9216,25088,512,"[[[243, 429]], [[242, 430]], [[239, 430]], [[238, 431]], [[237, 431]], [[236, 432]], [[235, 432]], [[227, 440]], [[227, 442]], [[226, 443]], [[226, 446]], [[225, 447]], [[225, 453]], [[224, 454]], [[224, 457]], [[228, 461]], [[228, 462]], [[231, 465]], [[234, 465]], [[235, 466]], [[237, 466]], [[238, 467]], [[239, 467]], [[240, 466]], [[241, 466]], [[242, 465]], [[244, 465]], [[245, 464]], [[246, 464]], [[247, 463]], [[248, 463]], [[249, 462]], [[250, 462]], [[255, 457]], [[255, 456]], [[256, 455]], [[256, 454]], [[257, 453]], [[257, 452]], [[258, 451]], [[258, 449]], [[259, 448]], [[259, 446]], [[260, 445]], [[260, 441]], [[259, 440]], [[259, 438]], [[258, 437]], [[258, 436]], [[257, 435]], [[257, 434]], [[254, 431]], [[253, 431]], [[252, 430]], [[251, 430]], [[250, 429]]]","((241.85174560546875, 447.4768981933594), (31.58730697631836, 40.57727813720703), 38.02648162841797)",overlay_00111.png,1
/Hr71.jpg,14848,9728,512,"[[[43, 386]], [[40, 389]], [[40, 391]], [[38, 393]], [[33, 393]], [[32, 394]], [[31, 394]], [[29, 396]], [[29, 397]], [[28, 398]], [[28, 404]], [[32, 408]], [[34, 408]], [[35, 409]], [[37, 409]], [[39, 411]], [[39, 412]], [[40, 413]], [[42, 413]], [[43, 414]], [[44, 414]], [[46, 412]], [[46, 409]], [[44, 407]], [[44, 403]], [[45, 402]], [[45, 400]], [[44, 399]], [[46, 397]], [[48, 397]], [[49, 396]], [[50, 396]], [[51, 395]], [[51, 393]], [[52, 392]], [[52, 391]], [[51, 390]], [[51, 389]], [[48, 386]]]","((40.22562026977539, 399.596435546875), (21.594409942626953, 27.89212417602539), 23.81997299194336)",overlay_00112.png,0
/Hr74.jpg,13824,13824,512,"[[[61, 296]], [[59, 298]], [[57, 298]], [[56, 297]], [[54, 299]], [[54, 301]], [[53, 302]], [[53, 303]], [[51, 305]], [[53, 307]], [[56, 304]], [[57, 305]], [[57, 306]], [[61, 310]], [[62, 310]], [[63, 311]], [[64, 310]], [[65, 310]], [[67, 312]], [[68, 312]], [[69, 313]], [[71, 313]], [[72, 312]], [[72, 311]], [[69, 308]], [[69, 307]], [[70, 306]], [[69, 305]], [[68, 305]], [[67, 304]], [[68, 303]], [[68, 302]], [[66, 300]], [[66, 298]], [[67, 297]], [[66, 296]], [[63, 296]], [[62, 297]]]","((62.19609069824219, 304.1880187988281), (14.589667320251465, 20.710296630859375), 125.8593978881836)",overlay_00113.png,0
/Hr71.jpg,16384,13312,512,"[[[185, 171]], [[182, 174]], [[182, 177]], [[185, 180]], [[186, 180]], [[187, 181]], [[188, 181]], [[189, 182]], [[189, 183]], [[192, 186]], [[196, 186]], [[197, 185]], [[198, 185]], [[200, 183]], [[200, 181]], [[201, 180]], [[201, 179]], [[202, 178]], [[202, 177]], [[201, 176]], [[200, 176]], [[199, 175]], [[199, 174]], [[198, 173]], [[196, 173]], [[195, 172]], [[192, 172]], [[191, 173]], [[189, 173]], [[187, 171]]]","((192.63377380371094, 178.03775024414062), (12.80165958404541, 20.437681198120117), 114.73503875732422)",overlay_00114.png,0
/Hr70.jpg,18944,13312,512,"[[[140, 196]], [[138, 198]], [[138, 203]], [[140, 205]], [[140, 206]], [[141, 207]], [[141, 208]], [[140, 209]], [[140, 215]], [[143, 218]], [[144, 218]], [[145, 219]], [[152, 219]], [[155, 216]], [[155, 214]], [[156, 213]], [[156, 211]], [[155, 210]], [[155, 208]], [[152, 205]], [[151, 205]], [[149, 203]], [[149, 200]], [[148, 199]], [[148, 198]], [[147, 197]], [[146, 197]], [[145, 196]]]","((147.0013427734375, 209.25775146484375), (14.42374324798584, 28.092761993408203), 157.45028686523438)",overlay_00115.png,0
/Hr70.jpg,16896,12800,512,"[[[304, 201]], [[302, 203]], [[302, 205]], [[296, 211]], [[296, 219]], [[300, 223]], [[302, 223]], [[303, 224]], [[304, 224]], [[305, 225]], [[305, 227]], [[306, 228]], [[306, 229]], [[309, 232]], [[312, 232]], [[313, 233]], [[314, 233]], [[315, 234]], [[315, 235]], [[317, 237]], [[319, 237]], [[320, 236]], [[320, 235]], [[318, 233]], [[318, 230]], [[320, 228]], [[320, 223]], [[319, 222]], [[319, 221]], [[318, 220]], [[318, 218]], [[317, 217]], [[316, 217]], [[315, 216]], [[315, 213]], [[314, 212]], [[314, 210]], [[310, 206]], [[309, 206]], [[306, 203]], [[306, 202]], [[305, 201]]]","((307.6755676269531, 217.43734741210938), (17.111303329467773, 40.425994873046875), 146.561279296875)",overlay_00116.png,0
/Hr74.jpg,16384,11776,512,"[[[502, 336]], [[501, 337]], [[496, 337]], [[493, 340]], [[492, 340]], [[490, 342]], [[490, 343]], [[489, 344]], [[489, 346]], [[488, 347]], [[488, 355]], [[489, 356]], [[489, 357]], [[490, 358]], [[490, 359]], [[494, 363]], [[495, 363]], [[496, 364]], [[498, 364]], [[499, 365]], [[505, 365]], [[506, 364]], [[507, 364]], [[508, 363]], [[509, 363]], [[511, 361]], [[511, 355]], [[510, 355]], [[509, 356]], [[508, 356]], [[507, 357]], [[506, 356]], [[505, 356]], [[504, 355]], [[504, 354]], [[505, 353]], [[504, 352]], [[504, 351]], [[506, 349]], [[506, 346]], [[507, 345]], [[508, 345]], [[510, 347]], [[511, 347]], [[511, 339]], [[510, 339]], [[508, 337]], [[507, 337]], [[506, 336]]]","((499.49871826171875, 350.2306213378906), (22.494789123535156, 31.756303787231445), 2.8315718173980713)",overlay_00117.png,0
/Hr70.jpg,13824,16896,512,"[[[122, 362]], [[121, 363]], [[119, 363]], [[117, 365]], [[116, 365]], [[113, 368]], [[113, 369]], [[112, 370]], [[112, 371]], [[111, 372]], [[111, 384]], [[112, 385]], [[120, 385]], [[121, 384]], [[122, 384]], [[128, 378]], [[128, 377]], [[129, 376]], [[129, 375]], [[130, 374]], [[130, 367]], [[129, 366]], [[129, 365]], [[127, 363]], [[125, 363]], [[124, 362]]]","((119.82726287841797, 374.07647705078125), (17.539840698242188, 26.31020164489746), 35.446903228759766)",overlay_00118.png,1
/Hr74.jpg,8192,5120,512,"[[[211, 378]], [[210, 379]], [[207, 379]], [[206, 380]], [[206, 381]], [[204, 383]], [[204, 387]], [[205, 388]], [[205, 391]], [[206, 392]], [[206, 393]], [[212, 399]], [[214, 399]], [[215, 400]], [[222, 400]], [[226, 396]], [[226, 394]], [[227, 393]], [[227, 392]], [[226, 391]], [[226, 388]], [[225, 387]], [[225, 386]], [[220, 381]], [[219, 381]], [[218, 380]], [[217, 380]], [[216, 379]], [[214, 379]], [[213, 378]]]","((215.32479858398438, 389.39605712890625), (18.63010597229004, 25.83036994934082), 132.7396240234375)",overlay_00120.png,1
