image_path,x0,y0,tile_size,contour,ellipse,overlay_image,label
/Hr78.jpg,12800,12288,512,"[[[143, 449]], [[141, 451]], [[141, 452]], [[140, 453]], [[139, 452]], [[139, 451]], [[138, 450]], [[137, 451]], [[137, 452]], [[136, 453]], [[135, 452]], [[134, 452]], [[131, 455]], [[131, 457]], [[130, 458]], [[129, 458]], [[128, 459]], [[127, 459]], [[125, 461]], [[124, 461]], [[123, 460]], [[121, 462]], [[120, 462]], [[119, 461]], [[118, 461]], [[117, 462]], [[117, 463]], [[116, 464]], [[116, 467]], [[118, 469]], [[122, 469]], [[123, 470]], [[123, 471]], [[124, 472]], [[124, 477]], [[125, 478]], [[124, 479]], [[124, 480]], [[125, 481]], [[125, 485]], [[128, 488]], [[128, 491]], [[131, 494]], [[131, 495]], [[132, 496]], [[132, 497]], [[133, 498]], [[134, 498]], [[135, 499]], [[136, 499]], [[140, 503]], [[142, 503]], [[143, 504]], [[146, 504]], [[148, 506]], [[157, 506]], [[158, 507]], [[160, 507]], [[162, 505]], [[168, 505]], [[169, 506]], [[171, 506]], [[172, 505]], [[172, 503]], [[175, 500]], [[176, 500]], [[177, 499]], [[179, 499]], [[183, 495]], [[183, 494]], [[184, 493]], [[184, 492]], [[187, 489]], [[187, 488]], [[188, 487]], [[188, 485]], [[189, 484]], [[189, 483]], [[190, 482]], [[190, 479]], [[191, 478]], [[191, 472]], [[190, 471]], [[191, 470]], [[191, 467]], [[189, 465]], [[189, 463]], [[188, 462]], [[188, 461]], [[186, 459]], [[186, 456]], [[185, 455]], [[184, 455]], [[182, 453]], [[181, 453]], [[179, 451]], [[178, 452]], [[178, 455]], [[180, 457]], [[180, 458]], [[181, 459]], [[181, 461]], [[180, 462]], [[179, 461]], [[178, 461]], [[177, 462]], [[176, 461]], [[174, 461]], [[173, 460]], [[173, 458]], [[172, 457]], [[170, 457]], [[168, 455]], [[166, 455]], [[165, 456]], [[165, 457]], [[163, 459]], [[164, 460]], [[165, 459]], [[167, 461]], [[167, 462]], [[168, 463]], [[169, 463]], [[170, 464]], [[171, 463]], [[172, 464]], [[174, 462]], [[175, 463]], [[175, 465]], [[174, 466]], [[174, 470]], [[173, 471]], [[175, 473]], [[174, 474]], [[175, 475]], [[176, 474]], [[174, 472]], [[175, 471]], [[175, 470]], [[176, 469]], [[179, 472]], [[180, 472]], [[181, 473]], [[181, 474]], [[183, 476]], [[183, 477]], [[181, 479]], [[180, 479]], [[176, 483]], [[177, 484]], [[178, 484]], [[179, 485]], [[179, 486]], [[178, 487]], [[176, 487]], [[175, 486]], [[174, 487]], [[173, 487]], [[172, 488]], [[172, 490]], [[173, 491]], [[172, 492]], [[172, 493]], [[170, 495]], [[169, 495]], [[168, 494]], [[167, 494]], [[166, 495]], [[166, 496]], [[165, 497]], [[164, 497]], [[163, 496]], [[162, 496]], [[161, 497]], [[160, 496]], [[159, 496]], [[158, 495]], [[156, 497]], [[156, 498]], [[155, 499]], [[154, 498]], [[149, 498]], [[147, 496]], [[146, 497]], [[145, 497]], [[143, 495]], [[141, 495]], [[140, 494]], [[141, 493]], [[139, 491]], [[139, 490]], [[137, 488]], [[138, 487]], [[138, 486]], [[140, 484]], [[140, 483]], [[138, 481]], [[136, 483]], [[134, 481]], [[134, 478]], [[135, 477]], [[135, 476]], [[136, 475]], [[137, 476]], [[139, 474]], [[138, 473]], [[135, 476]], [[133, 474]], [[135, 472]], [[134, 471]], [[135, 470]], [[135, 465]], [[136, 464]], [[138, 466]], [[137, 467]], [[141, 471]], [[142, 471]], [[143, 470]], [[142, 469]], [[142, 467]], [[141, 466]], [[140, 467]], [[139, 467]], [[137, 465]], [[139, 463]], [[140, 463]], [[141, 462]], [[142, 463]], [[143, 463]], [[144, 462]], [[144, 461]], [[146, 459]], [[147, 459]], [[149, 461]], [[151, 459]], [[152, 460]], [[153, 459]], [[153, 457]], [[154, 456]], [[155, 457]], [[155, 459]], [[156, 460]], [[157, 460]], [[159, 458]], [[158, 457]], [[158, 454]], [[157, 453]], [[156, 454]], [[155, 453]], [[153, 453]], [[152, 454]], [[151, 453]], [[149, 453]], [[148, 452]], [[147, 452]], [[146, 453]], [[144, 453]], [[143, 452]], [[144, 451]], [[144, 450]]]","((155.43820190429688, 476.4288330078125), (50.728477478027344, 66.2370834350586), 95.35492706298828)",overlay_00000.png,0
/Hr70.jpg,14848,13312,512,"[[[17, 202]], [[16, 203]], [[15, 203]], [[12, 206]], [[11, 206]], [[10, 205]], [[9, 205]], [[8, 204]], [[5, 204]], [[4, 205]], [[3, 205]], [[1, 207]], [[1, 209]], [[0, 210]], [[0, 213]], [[2, 215]], [[4, 213]], [[6, 213]], [[7, 214]], [[7, 215]], [[6, 216]], [[4, 216]], [[3, 217]], [[4, 218]], [[3, 219]], [[3, 223]], [[5, 225]], [[5, 228]], [[4, 229]], [[5, 230]], [[9, 230]], [[10, 229]], [[9, 228]], [[8, 228]], [[7, 227]], [[7, 224]], [[8, 223]], [[8, 222]], [[9, 221]], [[9, 218]], [[8, 217]], [[9, 216]], [[8, 215]], [[8, 214]], [[10, 212]], [[10, 211]], [[11, 210]], [[13, 212]], [[14, 211]], [[13, 210]], [[15, 208]], [[16, 209]], [[18, 209]], [[19, 208]], [[18, 207]], [[18, 205]], [[20, 203]], [[19, 202]], [[18, 203]]]","((10.43597412109375, 214.5824737548828), (18.817197799682617, 27.739238739013672), 5.888658046722412)",overlay_00001.png,0
/Hr70.jpg,17920,12288,512,"[[[494, 99]], [[493, 100]], [[492, 100]], [[490, 102]], [[490, 103]], [[489, 104]], [[489, 110]], [[488, 111]], [[487, 111]], [[486, 112]], [[484, 112]], [[482, 114]], [[482, 119]], [[485, 122]], [[487, 122]], [[488, 121]], [[489, 121]], [[491, 119]], [[491, 118]], [[492, 117]], [[492, 116]], [[494, 114]], [[496, 114]], [[497, 115]], [[498, 114]], [[500, 114]], [[501, 113]], [[502, 113]], [[503, 112]], [[503, 111]], [[504, 110]], [[504, 109]], [[505, 108]], [[505, 104]], [[504, 103]], [[504, 101]], [[503, 100]], [[502, 100]], [[501, 99]]]","((494.3674011230469, 109.0899658203125), (15.210373878479004, 27.893095016479492), 44.700992584228516)",overlay_00002.png,0
/Hr74.jpg,25088,15360,512,"[[[71, 491]], [[70, 492]], [[68, 492]], [[67, 493]], [[67, 494]], [[66, 495]], [[66, 496]], [[65, 497]], [[65, 500]], [[66, 501]], [[66, 502]], [[67, 503]], [[67, 504]], [[71, 508]], [[72, 508]], [[73, 509]], [[75, 509]], [[76, 510]], [[83, 510]], [[84, 509]], [[85, 509]], [[87, 507]], [[87, 504]], [[86, 503]], [[86, 501]], [[85, 500]], [[85, 499]], [[84, 498]], [[84, 497]], [[81, 494]], [[80, 494]], [[78, 492]], [[76, 492]], [[75, 491]]]","((75.90641021728516, 500.89996337890625), (16.643657684326172, 23.78310203552246), 126.99849700927734)",overlay_00003.png,1
/Hr70.jpg,16896,10752,512,"[[[40, 404]], [[39, 405]], [[38, 405]], [[37, 406]], [[35, 406]], [[34, 407]], [[33, 407]], [[31, 409]], [[31, 410]], [[32, 411]], [[31, 412]], [[31, 420]], [[32, 421]], [[32, 424]], [[31, 425]], [[29, 425]], [[28, 426]], [[27, 426]], [[26, 427]], [[26, 429]], [[25, 430]], [[26, 431]], [[26, 433]], [[28, 435]], [[33, 435]], [[35, 433]], [[35, 431]], [[38, 428]], [[39, 428]], [[40, 429]], [[44, 429]], [[45, 428]], [[47, 428]], [[48, 427]], [[49, 427]], [[52, 424]], [[52, 423]], [[53, 422]], [[53, 420]], [[54, 419]], [[54, 414]], [[53, 413]], [[53, 412]], [[52, 411]], [[52, 410]], [[49, 407]], [[48, 407]], [[47, 406]], [[46, 406]], [[44, 404]]]","((39.68252944946289, 418.65167236328125), (24.028512954711914, 32.991424560546875), 41.94221496582031)",overlay_00004.png,0
/Hr70.jpg,14336,9728,512,"[[[409, 483]], [[408, 484]], [[408, 486]], [[407, 487]], [[407, 488]], [[406, 489]], [[406, 490]], [[401, 495]], [[400, 495]], [[399, 496]], [[397, 496]], [[391, 502]], [[390, 502]], [[389, 503]], [[388, 502]], [[386, 502]], [[384, 500]], [[384, 498]], [[380, 494]], [[378, 494]], [[377, 493]], [[376, 493]], [[375, 492]], [[374, 492]], [[372, 490]], [[370, 490]], [[369, 491]], [[367, 489]], [[366, 490]], [[364, 490]], [[363, 491]], [[362, 491]], [[361, 492]], [[359, 492]], [[358, 493]], [[358, 494]], [[357, 495]], [[356, 495]], [[355, 496]], [[355, 498]], [[353, 500]], [[354, 501]], [[354, 502]], [[355, 503]], [[357, 503]], [[358, 502]], [[357, 501]], [[361, 497]], [[361, 495]], [[362, 494]], [[363, 495]], [[363, 497]], [[364, 498]], [[365, 497]], [[366, 497]], [[367, 496]], [[368, 496]], [[369, 495]], [[373, 495]], [[375, 497]], [[376, 497]], [[377, 498]], [[377, 499]], [[376, 500]], [[375, 500]], [[374, 501]], [[374, 502]], [[375, 503]], [[376, 503]], [[378, 505]], [[381, 505]], [[382, 506]], [[384, 506]], [[385, 505]], [[386, 505]], [[388, 507]], [[394, 507]], [[395, 508]], [[397, 506]], [[398, 506]], [[399, 507]], [[402, 507]], [[403, 508]], [[402, 509]], [[404, 511]], [[416, 511]], [[416, 503]], [[415, 502]], [[415, 501]], [[412, 498]], [[412, 497]], [[410, 495]], [[410, 494]], [[409, 493]], [[409, 492]], [[410, 491]], [[410, 490]], [[411, 489]], [[413, 489]], [[414, 488]], [[413, 487]], [[412, 487]], [[410, 485]], [[410, 484]]]","((388.46771240234375, 496.15753173828125), (25.53915786743164, 59.1204948425293), 89.64938354492188)",overlay_00005.png,0
/Hr82.jpg,23040,22016,512,"[[[294, 367]], [[293, 368]], [[293, 369]], [[292, 370]], [[292, 372]], [[291, 373]], [[291, 374]], [[290, 375]], [[290, 382]], [[291, 383]], [[291, 385]], [[293, 387]], [[293, 388]], [[294, 389]], [[294, 390]], [[295, 391]], [[295, 392]], [[297, 394]], [[298, 394]], [[299, 393]], [[299, 392]], [[300, 391]], [[300, 388]], [[301, 387]], [[301, 386]], [[302, 385]], [[302, 375]], [[301, 374]], [[301, 373]], [[299, 371]], [[299, 370]], [[298, 369]], [[298, 368]], [[297, 367]]]","((296.27294921875, 379.8340148925781), (11.607511520385742, 25.72581672668457), 175.1024932861328)",overlay_00006.png,1
/Hr71.jpg,24576,9216,512,"[[[402, 193]], [[401, 194]], [[397, 194]], [[396, 195]], [[395, 195]], [[394, 196]], [[393, 196]], [[389, 200]], [[389, 201]], [[388, 202]], [[388, 206]], [[392, 210]], [[394, 210]], [[395, 211]], [[403, 211]], [[404, 210]], [[406, 210]], [[407, 209]], [[408, 209]], [[409, 208]], [[410, 208]], [[412, 206]], [[413, 206]], [[416, 203]], [[417, 203]], [[421, 199]], [[419, 197]], [[417, 197]], [[416, 196]], [[415, 196]], [[414, 195]], [[412, 195]], [[411, 194]], [[407, 194]], [[406, 193]]]","((402.4834289550781, 201.87051391601562), (16.771495819091797, 31.797351837158203), 78.5196304321289)",overlay_00007.png,1
/Hr78.jpg,15360,16384,512,"[[[511, 434]], [[510, 435]], [[509, 435]], [[508, 436]], [[507, 436]], [[506, 437]], [[506, 438]], [[504, 440]], [[503, 440]], [[501, 442]], [[500, 442]], [[498, 444]], [[497, 444]], [[496, 443]], [[494, 445]], [[494, 446]], [[495, 447]], [[495, 448]], [[496, 449]], [[494, 451]], [[494, 456]], [[493, 457]], [[493, 458]], [[494, 459]], [[494, 464]], [[495, 465]], [[495, 466]], [[496, 467]], [[496, 468]], [[497, 469]], [[497, 471]], [[503, 477]], [[503, 480]], [[504, 481]], [[505, 481]], [[506, 482]], [[507, 482]], [[510, 485]], [[511, 485]], [[511, 473]], [[510, 474]], [[509, 474]], [[508, 473]], [[508, 472]], [[507, 471]], [[507, 470]], [[509, 468]], [[508, 467]], [[508, 466]], [[509, 465]], [[507, 463]], [[508, 462]], [[507, 461]], [[506, 461]], [[505, 462]], [[502, 459]], [[502, 458]], [[503, 457]], [[503, 456]], [[508, 451]], [[506, 449]], [[506, 448]], [[507, 447]], [[507, 445]], [[508, 444]], [[508, 443]], [[509, 442]], [[511, 442]]]","((502.7096252441406, 458.0517883300781), (17.397645950317383, 51.3526496887207), 179.5124969482422)",overlay_00009.png,0
/Hr70.jpg,14848,11264,512,"[[[25, 157]], [[22, 160]], [[22, 165]], [[25, 168]], [[25, 169]], [[22, 172]], [[22, 173]], [[27, 178]], [[32, 178]], [[33, 177]], [[33, 175]], [[34, 174]], [[34, 172]], [[33, 171]], [[32, 171]], [[30, 169]], [[30, 168]], [[32, 166]], [[32, 161]], [[31, 160]], [[31, 159]], [[30, 158]], [[29, 158]], [[28, 157]]]","((27.703598022460938, 167.87466430664062), (11.53708553314209, 23.759052276611328), 172.09738159179688)",overlay_00010.png,0
